Course code,Study Period,Academic Year,Teacher Id,Hours,Course Instance
1157,3.0,2013-2014,19750102-0059,100.0,I-4094
1157,3.0,2013-2014,19900902-0090,140.0,I-4094
1093,4.0,2013-2014,19601021-0018,280.0,I-4095
1093,4.0,2013-2014,19771013-0040,120.0,I-4095
1093,4.0,2013-2014,19900701-0138,100.0,I-4095
1273,4.0,2013-2014,19610918-0027,280.0,I-4096
1273,4.0,2013-2014,19770713-0042,140.0,I-4096
1236,3.0,2013-2014,19570615-0011,260.0,I-4097
1236,3.0,2013-2014,19761020-0044,140.0,I-4097
1236,3.0,2013-2014,19910927-0128,140.0,I-4097
1187,4.0,2013-2014,19590129-0004,240.0,I-4098
1187,4.0,2013-2014,19750331-0036,100.0,I-4098
1149,1.0,2013-2014,19560812-0016,240.0,I-4099
1149,1.0,2013-2014,19750512-0043,100.0,I-4099
1149,1.0,2013-2014,19930326-0132,140.0,I-4099
1127,3.0,2013-2014,19620522-0023,260.0,I-4100
1127,3.0,2013-2014,19771013-0040,100.0,I-4100
1127,3.0,2013-2014,19900119-0104,100.0,I-4100
1262,1.0,2014-2015,19610918-0027,260.0,I-4101
1262,1.0,2014-2015,19760524-0046,120.0,I-4101
1262,1.0,2014-2015,19900723-0126,120.0,I-4101
1268,3.0,2014-2015,19580515-0017,240.0,I-4102
1268,3.0,2014-2015,19761024-0034,140.0,I-4102
1268,3.0,2014-2015,19900723-0126,120.0,I-4102
1242,2.0,2014-2015,19640414-0013,260.0,I-4103
1242,2.0,2014-2015,19781130-0054,140.0,I-4103
1242,2.0,2014-2015,19901219-0125,120.0,I-4103
1168,4.0,2014-2015,19580218-0007,260.0,I-4104
1168,4.0,2014-2015,19771013-0040,100.0,I-4104
1020,4.0,2014-2015,19611219-0014,260.0,I-4105
1020,4.0,2014-2015,19750906-0032,120.0,I-4105
1020,4.0,2014-2015,19910122-0077,120.0,I-4105
1212,1.0,2014-2015,19640220-0029,260.0,I-4106
1212,1.0,2014-2015,19780602-0035,100.0,I-4106
1182,3.0,2014-2015,19630126-0001,280.0,I-4107
1182,3.0,2014-2015,19750122-0056,120.0,I-4107
1182,3.0,2014-2015,19910927-0128,100.0,I-4107
1081,2.0,2014-2015,19610620-0006,240.0,I-4108
1081,2.0,2014-2015,19750906-0032,100.0,I-4108
1081,2.0,2014-2015,19930302-0135,140.0,I-4108
1050,1.0,2014-2015,19620424-0026,280.0,I-4109
1050,1.0,2014-2015,19750722-0060,120.0,I-4109
1036,4.0,2014-2015,19610623-0005,240.0,I-4110
1036,4.0,2014-2015,19790717-0045,100.0,I-4110
1036,4.0,2014-2015,19900128-0095,100.0,I-4110
1004,4.0,2014-2015,19650303-0019,280.0,I-4111
1004,4.0,2014-2015,19751018-0039,120.0,I-4111
1004,4.0,2014-2015,19900426-0089,140.0,I-4111
1057,2.0,2015-2016,19600905-0003,240.0,I-4112
1057,2.0,2015-2016,19790717-0045,100.0,I-4112
1057,2.0,2015-2016,19900801-0130,100.0,I-4112
1024,4.0,2015-2016,19690408-0009,280.0,I-4113
1024,4.0,2015-2016,19780317-0052,140.0,I-4113
1146,1.0,2015-2016,19570828-0008,280.0,I-4114
1146,1.0,2015-2016,19761020-0044,100.0,I-4114
1132,4.0,2015-2016,19610620-0006,260.0,I-4115
1132,4.0,2015-2016,19780602-0035,100.0,I-4115
1121,1.0,2015-2016,19620831-0024,260.0,I-4116
1121,1.0,2015-2016,19760524-0046,120.0,I-4116
1121,1.0,2015-2016,19921218-0101,140.0,I-4116
1007,1.0,2015-2016,19600529-0021,280.0,I-4117
1007,1.0,2015-2016,19771013-0040,140.0,I-4117
1007,1.0,2015-2016,19920826-0088,120.0,I-4117
1282,3.0,2015-2016,19600905-0003,260.0,I-4118
1282,3.0,2015-2016,19750417-0051,120.0,I-4118
1171,4.0,2015-2016,19610620-0006,240.0,I-4119
1171,4.0,2015-2016,19780424-0057,100.0,I-4119
1159,4.0,2015-2016,19580515-0017,280.0,I-4120
1159,4.0,2015-2016,19750122-0056,100.0,I-4120
1159,4.0,2015-2016,19920917-0109,100.0,I-4120
1099,2.0,2015-2016,19560612-0010,280.0,I-4121
1099,2.0,2015-2016,19780815-0047,120.0,I-4121
1098,2.0,2015-2016,19570615-0011,260.0,I-4122
1098,2.0,2015-2016,19790618-0048,100.0,I-4122
1084,1.0,2015-2016,19600814-0002,280.0,I-4123
1084,1.0,2015-2016,19770713-0042,120.0,I-4123
1084,1.0,2015-2016,19900321-0080,140.0,I-4123
1232,2.0,2016-2017,19610623-0005,280.0,I-4124
1232,2.0,2016-2017,19750512-0043,120.0,I-4124
1232,2.0,2016-2017,19900211-0140,120.0,I-4124
1233,4.0,2016-2017,19580218-0007,260.0,I-4125
1233,4.0,2016-2017,19790708-0041,100.0,I-4125
1233,4.0,2016-2017,19910817-0092,100.0,I-4125
1037,4.0,2016-2017,19560812-0016,240.0,I-4126
1037,4.0,2016-2017,19790618-0048,140.0,I-4126
1037,4.0,2016-2017,19900307-0105,100.0,I-4126
1227,4.0,2016-2017,19620522-0023,280.0,I-4127
1227,4.0,2016-2017,19790708-0041,100.0,I-4127
1227,4.0,2016-2017,19900321-0080,100.0,I-4127
1145,4.0,2016-2017,19560705-0025,240.0,I-4128
1145,4.0,2016-2017,19790702-0038,100.0,I-4128
1127,1.0,2016-2017,19580515-0017,260.0,I-4129
1127,1.0,2016-2017,19760524-0046,100.0,I-4129
1127,1.0,2016-2017,19910403-0103,140.0,I-4129
1110,3.0,2016-2017,19590129-0004,240.0,I-4130
1110,3.0,2016-2017,19750220-0037,120.0,I-4130
1110,3.0,2016-2017,19920828-0070,120.0,I-4130
1058,3.0,2016-2017,19580218-0007,280.0,I-4131
1058,3.0,2016-2017,19750122-0056,120.0,I-4131
1031,4.0,2016-2017,19601021-0018,240.0,I-4132
1031,4.0,2016-2017,19770224-0058,140.0,I-4132
1280,1.0,2017-2018,19600529-0021,260.0,I-4133
1280,1.0,2017-2018,19750705-0033,140.0,I-4133
1280,1.0,2017-2018,19910514-0068,140.0,I-4133
1298,4.0,2017-2018,19570615-0011,280.0,I-4134
1298,4.0,2017-2018,19750102-0059,140.0,I-4134
1219,4.0,2017-2018,19570615-0011,280.0,I-4135
1219,4.0,2017-2018,19750331-0036,100.0,I-4135
1219,4.0,2017-2018,19920504-0093,140.0,I-4135
1175,2.0,2017-2018,19610623-0005,260.0,I-4136
1175,2.0,2017-2018,19750512-0043,120.0,I-4136
1180,1.0,2017-2018,19690408-0009,260.0,I-4137
1180,1.0,2017-2018,19781130-0054,120.0,I-4137
1164,2.0,2017-2018,19660630-0020,280.0,I-4138
1164,2.0,2017-2018,19761024-0034,100.0,I-4138
1165,2.0,2017-2018,19620831-0024,280.0,I-4139
1165,2.0,2017-2018,19781130-0054,100.0,I-4139
1146,1.0,2017-2018,19690513-0015,240.0,I-4140
1146,1.0,2017-2018,19750512-0043,100.0,I-4140
1112,4.0,2017-2018,19620831-0024,260.0,I-4141
1112,4.0,2017-2018,19750122-0056,100.0,I-4141
1038,4.0,2017-2018,19560612-0010,260.0,I-4142
1038,4.0,2017-2018,19750722-0060,100.0,I-4142
1004,3.0,2018-2019,19680712-0028,280.0,I-4143
1004,3.0,2018-2019,19750705-0033,120.0,I-4143
1236,1.0,2018-2019,19570826-0012,240.0,I-4144
1236,1.0,2018-2019,19750331-0036,140.0,I-4144
1170,2.0,2018-2019,19590129-0004,260.0,I-4145
1170,2.0,2018-2019,19750906-0032,140.0,I-4145
1121,3.0,2018-2019,19650303-0019,260.0,I-4146
1121,3.0,2018-2019,19750331-0036,120.0,I-4146
1268,4.0,2018-2019,19601021-0018,240.0,I-4147
1268,4.0,2018-2019,19750722-0060,140.0,I-4147
1259,1.0,2018-2019,19580218-0007,280.0,I-4148
1259,1.0,2018-2019,19760524-0046,140.0,I-4148
1186,4.0,2018-2019,19611219-0014,260.0,I-4149
1186,4.0,2018-2019,19750331-0036,100.0,I-4149
1163,4.0,2018-2019,19601021-0018,240.0,I-4150
1163,4.0,2018-2019,19781217-0053,120.0,I-4150
1163,4.0,2018-2019,19911025-0091,100.0,I-4150
1028,1.0,2018-2019,19640414-0013,280.0,I-4151
1028,1.0,2018-2019,19770224-0058,140.0,I-4151
1019,2.0,2018-2019,19560612-0010,240.0,I-4152
1019,2.0,2018-2019,19790702-0038,100.0,I-4152
1010,4.0,2019-2020,19630126-0001,280.0,I-4153
1010,4.0,2019-2020,19750417-0051,100.0,I-4153
1010,4.0,2019-2020,19910101-0133,140.0,I-4153
1233,4.0,2019-2020,19560612-0010,240.0,I-4154
1233,4.0,2019-2020,19771013-0040,120.0,I-4154
1233,4.0,2019-2020,19921127-0120,100.0,I-4154
1149,3.0,2019-2020,19590129-0004,280.0,I-4155
1149,3.0,2019-2020,19750705-0033,140.0,I-4155
1017,3.0,2019-2020,19560612-0010,260.0,I-4156
1017,3.0,2019-2020,19750417-0051,120.0,I-4156
1250,3.0,2019-2020,19580515-0017,280.0,I-4157
1250,3.0,2019-2020,19781130-0054,100.0,I-4157
1250,3.0,2019-2020,19930829-0082,120.0,I-4157
1186,2.0,2019-2020,19560705-0025,280.0,I-4158
1186,2.0,2019-2020,19750906-0032,100.0,I-4158
1113,2.0,2019-2020,19610918-0027,280.0,I-4159
1113,2.0,2019-2020,19750331-0036,140.0,I-4159
1113,2.0,2019-2020,19910327-0096,120.0,I-4159
1111,2.0,2019-2020,19570826-0012,240.0,I-4160
1111,2.0,2019-2020,19770713-0042,100.0,I-4160
1111,2.0,2019-2020,19900317-0083,100.0,I-4160
1083,4.0,2019-2020,19570828-0008,280.0,I-4161
1083,4.0,2019-2020,19790702-0038,120.0,I-4161
1065,3.0,2019-2020,19590129-0004,260.0,I-4162
1065,3.0,2019-2020,19750220-0037,140.0,I-4162
1273,4.0,2020-2021,19690917-0022,240.0,I-4163
1273,4.0,2020-2021,19760524-0046,140.0,I-4163
1273,4.0,2020-2021,19910206-0081,120.0,I-4163
1211,3.0,2020-2021,19600814-0002,260.0,I-4164
1211,3.0,2020-2021,19761009-0055,100.0,I-4164
1211,3.0,2020-2021,19900211-0140,100.0,I-4164
1256,1.0,2020-2021,19600814-0002,260.0,I-4165
1256,1.0,2020-2021,19761020-0044,120.0,I-4165
1256,1.0,2020-2021,19930228-0086,120.0,I-4165
1155,3.0,2020-2021,19590129-0004,240.0,I-4166
1155,3.0,2020-2021,19761024-0034,120.0,I-4166
1139,1.0,2020-2021,19660630-0020,280.0,I-4167
1139,1.0,2020-2021,19750417-0051,140.0,I-4167
1224,2.0,2020-2021,19560612-0010,240.0,I-4168
1224,2.0,2020-2021,19771013-0040,140.0,I-4168
1220,4.0,2020-2021,19560705-0025,280.0,I-4169
1220,4.0,2020-2021,19780424-0057,100.0,I-4169
1203,1.0,2020-2021,19620831-0024,260.0,I-4170
1203,1.0,2020-2021,19780424-0057,100.0,I-4170
1079,3.0,2020-2021,19570826-0012,240.0,I-4171
1079,3.0,2020-2021,19750722-0060,140.0,I-4171
1079,3.0,2020-2021,19931212-0079,100.0,I-4171
1159,4.0,2021-2022,19600529-0021,240.0,I-4172
1159,4.0,2021-2022,19761024-0034,100.0,I-4172
1159,4.0,2021-2022,19930616-0127,140.0,I-4172
1110,1.0,2021-2022,19650303-0019,260.0,I-4173
1110,1.0,2021-2022,19760524-0046,100.0,I-4173
1110,1.0,2021-2022,19931226-0118,100.0,I-4173
1120,2.0,2021-2022,19580218-0007,260.0,I-4174
1120,2.0,2021-2022,19750102-0059,100.0,I-4174
1120,2.0,2021-2022,19931118-0062,120.0,I-4174
1057,3.0,2021-2022,19630126-0001,240.0,I-4175
1057,3.0,2021-2022,19760524-0046,100.0,I-4175
1057,3.0,2021-2022,19921123-0108,140.0,I-4175
1006,1.0,2021-2022,19560705-0025,240.0,I-4176
1006,1.0,2021-2022,19790702-0038,120.0,I-4176
1006,1.0,2021-2022,19900520-0063,140.0,I-4176
1299,3.0,2021-2022,19590129-0004,240.0,I-4177
1299,3.0,2021-2022,19750102-0059,140.0,I-4177
1299,3.0,2021-2022,19920206-0072,140.0,I-4177
1161,3.0,2021-2022,19690513-0015,240.0,I-4178
1161,3.0,2021-2022,19750331-0036,120.0,I-4178
1161,3.0,2021-2022,19900619-0076,120.0,I-4178
1035,1.0,2021-2022,19561222-0030,240.0,I-4179
1035,1.0,2021-2022,19781130-0054,100.0,I-4179
1035,1.0,2021-2022,19921218-0101,100.0,I-4179
1032,3.0,2021-2022,19690408-0009,260.0,I-4180
1032,3.0,2021-2022,19761020-0044,120.0,I-4180
1238,2.0,2022-2023,19640414-0013,280.0,I-4181
1238,2.0,2022-2023,19750102-0059,100.0,I-4181
1204,3.0,2022-2023,19611219-0014,280.0,I-4182
1204,3.0,2022-2023,19790426-0049,120.0,I-4182
1204,3.0,2022-2023,19900520-0063,100.0,I-4182
1228,1.0,2022-2023,19640220-0029,280.0,I-4183
1228,1.0,2022-2023,19781217-0053,140.0,I-4183
1228,1.0,2022-2023,19910403-0103,140.0,I-4183
1074,1.0,2022-2023,19610620-0006,280.0,I-4184
1074,1.0,2022-2023,19750220-0037,140.0,I-4184
1074,1.0,2022-2023,19900818-0116,100.0,I-4184
1165,4.0,2022-2023,19680712-0028,240.0,I-4185
1165,4.0,2022-2023,19761009-0055,140.0,I-4185
1165,4.0,2022-2023,19900317-0083,140.0,I-4185
1060,4.0,2022-2023,19610620-0006,260.0,I-4186
1060,4.0,2022-2023,19750722-0060,120.0,I-4186
1047,4.0,2022-2023,19590129-0004,260.0,I-4187
1047,4.0,2022-2023,19790717-0045,140.0,I-4187
1030,4.0,2022-2023,19600905-0003,240.0,I-4188
1030,4.0,2022-2023,19761024-0034,140.0,I-4188
1059,4.0,2023-2024,19611219-0014,280.0,I-4189
1059,4.0,2023-2024,19760524-0046,120.0,I-4189
1031,3.0,2023-2024,19630126-0001,240.0,I-4190
1031,3.0,2023-2024,19750417-0051,140.0,I-4190
1031,3.0,2023-2024,19930512-0117,140.0,I-4190
1249,3.0,2023-2024,19570826-0012,240.0,I-4191
1249,3.0,2023-2024,19750722-0060,100.0,I-4191
1249,3.0,2023-2024,19910101-0133,140.0,I-4191
1198,4.0,2023-2024,19560612-0010,260.0,I-4192
1198,4.0,2023-2024,19750417-0051,120.0,I-4192
1049,1.0,2023-2024,19600814-0002,280.0,I-4193
1049,1.0,2023-2024,19751018-0039,140.0,I-4193
1049,1.0,2023-2024,19930508-0061,140.0,I-4193
1279,3.0,2023-2024,19640414-0013,240.0,I-4194
1279,3.0,2023-2024,19790426-0049,140.0,I-4194
1244,4.0,2023-2024,19630126-0001,260.0,I-4195
1244,4.0,2023-2024,19761024-0034,120.0,I-4195
1211,3.0,2023-2024,19660630-0020,280.0,I-4196
1211,3.0,2023-2024,19750102-0059,120.0,I-4196
1211,3.0,2023-2024,19920828-0070,140.0,I-4196
1153,3.0,2023-2024,19561222-0030,260.0,I-4197
1153,3.0,2023-2024,19771013-0040,100.0,I-4197
1153,3.0,2023-2024,19910514-0068,120.0,I-4197
1112,3.0,2023-2024,19620831-0024,260.0,I-4198
1112,3.0,2023-2024,19760108-0050,140.0,I-4198
1241,4.0,2013-2014,19561222-0030,260.0,I-4199
1241,4.0,2013-2014,19781217-0053,140.0,I-4199
1241,4.0,2013-2014,19910122-0077,100.0,I-4199
1094,1.0,2013-2014,19580218-0007,260.0,I-4200
1094,1.0,2013-2014,19750122-0056,100.0,I-4200
1094,1.0,2013-2014,19910214-0084,140.0,I-4200
1229,2.0,2013-2014,19580515-0017,260.0,I-4201
1229,2.0,2013-2014,19781130-0054,100.0,I-4201
1167,4.0,2013-2014,19690513-0015,240.0,I-4202
1167,4.0,2013-2014,19770713-0042,100.0,I-4202
1167,4.0,2013-2014,19910921-0136,100.0,I-4202
1220,3.0,2013-2014,19690513-0015,240.0,I-4203
1220,3.0,2013-2014,19771013-0040,140.0,I-4203
1220,3.0,2013-2014,19931118-0062,100.0,I-4203
1058,4.0,2013-2014,19600529-0021,260.0,I-4204
1058,4.0,2013-2014,19750102-0059,120.0,I-4204
1058,4.0,2013-2014,19931226-0118,100.0,I-4204
1054,3.0,2013-2014,19570828-0008,280.0,I-4205
1054,3.0,2013-2014,19781125-0031,140.0,I-4205
1017,1.0,2013-2014,19610918-0027,260.0,I-4206
1017,1.0,2013-2014,19750512-0043,140.0,I-4206
1017,1.0,2013-2014,19900818-0116,140.0,I-4206
1013,2.0,2013-2014,19600814-0002,280.0,I-4207
1013,2.0,2013-2014,19750122-0056,100.0,I-4207
1153,1.0,2014-2015,19690408-0009,280.0,I-4208
1153,1.0,2014-2015,19771013-0040,120.0,I-4208
1129,2.0,2014-2015,19580218-0007,280.0,I-4209
1129,2.0,2014-2015,19761024-0034,100.0,I-4209
1129,2.0,2014-2015,19910822-0122,140.0,I-4209
1294,4.0,2014-2015,19680712-0028,260.0,I-4210
1294,4.0,2014-2015,19750331-0036,140.0,I-4210
1294,4.0,2014-2015,19921127-0120,120.0,I-4210
1140,4.0,2014-2015,19590129-0004,260.0,I-4211
1140,4.0,2014-2015,19781125-0031,120.0,I-4211
1087,2.0,2014-2015,19570828-0008,280.0,I-4212
1087,2.0,2014-2015,19780602-0035,120.0,I-4212
1087,2.0,2014-2015,19930221-0139,140.0,I-4212
1255,4.0,2014-2015,19640414-0013,260.0,I-4213
1255,4.0,2014-2015,19761009-0055,140.0,I-4213
1250,1.0,2014-2015,19560612-0010,260.0,I-4214
1250,1.0,2014-2015,19750722-0060,140.0,I-4214
1250,1.0,2014-2015,19910101-0133,140.0,I-4214
1168,2.0,2014-2015,19580515-0017,260.0,I-4215
1168,2.0,2014-2015,19781125-0031,100.0,I-4215
1078,1.0,2014-2015,19600814-0002,260.0,I-4216
1078,1.0,2014-2015,19750102-0059,120.0,I-4216
1078,1.0,2014-2015,19920320-0121,140.0,I-4216
1019,1.0,2015-2016,19620831-0024,260.0,I-4217
1019,1.0,2015-2016,19761009-0055,100.0,I-4217
1179,4.0,2015-2016,19600905-0003,240.0,I-4218
1179,4.0,2015-2016,19750512-0043,100.0,I-4218
1179,4.0,2015-2016,19900902-0090,120.0,I-4218
1093,4.0,2015-2016,19601021-0018,240.0,I-4219
1093,4.0,2015-2016,19750122-0056,120.0,I-4219
1093,4.0,2015-2016,19910327-0096,120.0,I-4219
1085,3.0,2015-2016,19580515-0017,280.0,I-4220
1085,3.0,2015-2016,19750705-0033,140.0,I-4220
1022,1.0,2015-2016,19690408-0009,280.0,I-4221
1022,1.0,2015-2016,19750705-0033,120.0,I-4221
1236,2.0,2015-2016,19560705-0025,260.0,I-4222
1236,2.0,2015-2016,19781217-0053,100.0,I-4222
1236,2.0,2015-2016,19900619-0076,140.0,I-4222
1200,4.0,2015-2016,19580218-0007,280.0,I-4223
1200,4.0,2015-2016,19790708-0041,120.0,I-4223
1142,3.0,2015-2016,19690513-0015,260.0,I-4224
1142,3.0,2015-2016,19761024-0034,100.0,I-4224
1142,3.0,2015-2016,19900801-0130,140.0,I-4224
1056,2.0,2015-2016,19620424-0026,280.0,I-4225
1056,2.0,2015-2016,19750331-0036,120.0,I-4225
1020,4.0,2015-2016,19640220-0029,280.0,I-4226
1020,4.0,2015-2016,19760524-0046,140.0,I-4226
1020,4.0,2015-2016,19900201-0074,120.0,I-4226
1251,3.0,2016-2017,19560812-0016,240.0,I-4227
1251,3.0,2016-2017,19790426-0049,120.0,I-4227
1251,3.0,2016-2017,19901029-0071,140.0,I-4227
1004,4.0,2016-2017,19610620-0006,240.0,I-4228
1004,4.0,2016-2017,19761009-0055,140.0,I-4228
1271,4.0,2016-2017,19580515-0017,280.0,I-4229
1271,4.0,2016-2017,19781125-0031,140.0,I-4229
1271,4.0,2016-2017,19901029-0071,100.0,I-4229
1210,3.0,2016-2017,19690513-0015,280.0,I-4230
1210,3.0,2016-2017,19780815-0047,120.0,I-4230
1173,4.0,2016-2017,19590129-0004,240.0,I-4231
1173,4.0,2016-2017,19780815-0047,120.0,I-4231
1173,4.0,2016-2017,19931226-0118,120.0,I-4231
1166,1.0,2016-2017,19601021-0018,280.0,I-4232
1166,1.0,2016-2017,19761024-0034,120.0,I-4232
1215,4.0,2016-2017,19611219-0014,280.0,I-4233
1215,4.0,2016-2017,19760524-0046,100.0,I-4233
1215,4.0,2016-2017,19900124-0064,140.0,I-4233
1207,2.0,2016-2017,19600905-0003,280.0,I-4234
1207,2.0,2016-2017,19780815-0047,140.0,I-4234
1117,3.0,2016-2017,19570826-0012,260.0,I-4235
1117,3.0,2016-2017,19750512-0043,140.0,I-4235
1117,3.0,2016-2017,19900701-0138,100.0,I-4235
1051,1.0,2016-2017,19570828-0008,260.0,I-4236
1051,1.0,2016-2017,19790717-0045,120.0,I-4236
1248,2.0,2017-2018,19570828-0008,260.0,I-4237
1248,2.0,2017-2018,19790618-0048,120.0,I-4237
1248,2.0,2017-2018,19930616-0127,120.0,I-4237
1127,3.0,2017-2018,19561222-0030,280.0,I-4238
1127,3.0,2017-2018,19780602-0035,100.0,I-4238
1075,4.0,2017-2018,19570828-0008,260.0,I-4239
1075,4.0,2017-2018,19761009-0055,120.0,I-4239
1037,2.0,2017-2018,19600905-0003,240.0,I-4240
1037,2.0,2017-2018,19750705-0033,120.0,I-4240
1278,1.0,2017-2018,19570826-0012,240.0,I-4241
1278,1.0,2017-2018,19790702-0038,140.0,I-4241
1278,1.0,2017-2018,19930709-0100,100.0,I-4241
1217,1.0,2017-2018,19611219-0014,280.0,I-4242
1217,1.0,2017-2018,19750417-0051,120.0,I-4242
1209,1.0,2017-2018,19660630-0020,240.0,I-4243
1209,1.0,2017-2018,19750417-0051,120.0,I-4243
1078,1.0,2017-2018,19570826-0012,240.0,I-4244
1078,1.0,2017-2018,19750722-0060,100.0,I-4244
1061,2.0,2017-2018,19590129-0004,280.0,I-4245
1061,2.0,2017-2018,19780602-0035,100.0,I-4245
1061,2.0,2017-2018,19910206-0081,120.0,I-4245
1120,2.0,2018-2019,19690513-0015,240.0,I-4246
1120,2.0,2018-2019,19750705-0033,100.0,I-4246
1120,2.0,2018-2019,19901026-0111,140.0,I-4246
1275,3.0,2018-2019,19620831-0024,240.0,I-4247
1275,3.0,2018-2019,19750220-0037,100.0,I-4247
1275,3.0,2018-2019,19910403-0131,140.0,I-4247
1251,1.0,2018-2019,19580218-0007,240.0,I-4248
1251,1.0,2018-2019,19780602-0035,120.0,I-4248
1251,1.0,2018-2019,19901108-0087,140.0,I-4248
1086,2.0,2018-2019,19570828-0008,280.0,I-4249
1086,2.0,2018-2019,19780317-0052,120.0,I-4249
1284,1.0,2018-2019,19590129-0004,260.0,I-4250
1284,1.0,2018-2019,19761020-0044,120.0,I-4250
1284,1.0,2018-2019,19911116-0069,100.0,I-4250
1224,3.0,2018-2019,19640220-0029,260.0,I-4251
1224,3.0,2018-2019,19761020-0044,120.0,I-4251
1224,3.0,2018-2019,19930221-0139,140.0,I-4251
1222,1.0,2018-2019,19601021-0018,280.0,I-4252
1222,1.0,2018-2019,19750705-0033,140.0,I-4252
1008,4.0,2018-2019,19690917-0022,240.0,I-4253
1008,4.0,2018-2019,19790708-0041,100.0,I-4253
1008,4.0,2018-2019,19910921-0136,140.0,I-4253
1239,2.0,2019-2020,19610623-0005,260.0,I-4254
1239,2.0,2019-2020,19790717-0045,140.0,I-4254
1239,2.0,2019-2020,19920122-0065,100.0,I-4254
1204,2.0,2019-2020,19580515-0017,260.0,I-4255
1204,2.0,2019-2020,19760524-0046,120.0,I-4255
1204,2.0,2019-2020,19910514-0068,120.0,I-4255
1251,2.0,2019-2020,19620522-0023,280.0,I-4256
1251,2.0,2019-2020,19750906-0032,120.0,I-4256
1211,4.0,2019-2020,19680712-0028,260.0,I-4257
1211,4.0,2019-2020,19750417-0051,140.0,I-4257
1294,1.0,2019-2020,19610623-0005,260.0,I-4258
1294,1.0,2019-2020,19790702-0038,100.0,I-4258
1294,1.0,2019-2020,19920320-0121,100.0,I-4258
1199,3.0,2019-2020,19600905-0003,280.0,I-4259
1199,3.0,2019-2020,19750722-0060,120.0,I-4259
1104,4.0,2019-2020,19690408-0009,260.0,I-4260
1104,4.0,2019-2020,19780815-0047,120.0,I-4260
1104,4.0,2019-2020,19931226-0118,100.0,I-4260
1093,1.0,2019-2020,19600814-0002,280.0,I-4261
1093,1.0,2019-2020,19771013-0040,120.0,I-4261
1093,1.0,2019-2020,19900801-0130,140.0,I-4261
1091,3.0,2019-2020,19630126-0001,240.0,I-4262
1091,3.0,2019-2020,19780815-0047,140.0,I-4262
1091,3.0,2019-2020,19900902-0090,140.0,I-4262
1055,3.0,2019-2020,19590129-0004,280.0,I-4263
1055,3.0,2019-2020,19750722-0060,100.0,I-4263
1223,1.0,2020-2021,19580218-0007,260.0,I-4264
1223,1.0,2020-2021,19780317-0052,140.0,I-4264
1214,3.0,2020-2021,19660630-0020,280.0,I-4265
1214,3.0,2020-2021,19750906-0032,140.0,I-4265
1270,2.0,2020-2021,19660630-0020,260.0,I-4266
1270,2.0,2020-2021,19771013-0040,140.0,I-4266
1025,2.0,2020-2021,19600814-0002,260.0,I-4267
1025,2.0,2020-2021,19750220-0037,140.0,I-4267
1206,4.0,2020-2021,19600814-0002,240.0,I-4268
1206,4.0,2020-2021,19781125-0031,120.0,I-4268
1160,3.0,2020-2021,19650303-0019,260.0,I-4269
1160,3.0,2020-2021,19750102-0059,140.0,I-4269
1109,2.0,2020-2021,19640414-0013,260.0,I-4270
1109,2.0,2020-2021,19760524-0046,140.0,I-4270
1109,2.0,2020-2021,19930326-0132,140.0,I-4270
1024,4.0,2020-2021,19610918-0027,280.0,I-4271
1024,4.0,2020-2021,19750220-0037,100.0,I-4271
1016,1.0,2020-2021,19600814-0002,260.0,I-4272
1016,1.0,2020-2021,19761020-0044,120.0,I-4272
1110,1.0,2021-2022,19620424-0026,280.0,I-4273
1110,1.0,2021-2022,19760524-0046,100.0,I-4273
1110,1.0,2021-2022,19900520-0063,100.0,I-4273
1262,2.0,2021-2022,19590129-0004,260.0,I-4274
1262,2.0,2021-2022,19780424-0057,120.0,I-4274
1262,2.0,2021-2022,19930616-0127,140.0,I-4274
1098,4.0,2021-2022,19590129-0004,260.0,I-4275
1098,4.0,2021-2022,19750331-0036,100.0,I-4275
1098,4.0,2021-2022,19921127-0120,100.0,I-4275
1065,2.0,2021-2022,19561222-0030,280.0,I-4276
1065,2.0,2021-2022,19761024-0034,140.0,I-4276
1065,2.0,2021-2022,19931212-0079,100.0,I-4276
1183,1.0,2021-2022,19560705-0025,280.0,I-4277
1183,1.0,2021-2022,19761024-0034,120.0,I-4277
1119,3.0,2021-2022,19561222-0030,260.0,I-4278
1119,3.0,2021-2022,19750220-0037,100.0,I-4278
1118,3.0,2021-2022,19580515-0017,260.0,I-4279
1118,3.0,2021-2022,19750331-0036,100.0,I-4279
1118,3.0,2021-2022,19920602-0073,120.0,I-4279
1115,4.0,2021-2022,19580515-0017,240.0,I-4280
1115,4.0,2021-2022,19751018-0039,120.0,I-4280
1115,4.0,2021-2022,19900211-0140,100.0,I-4280
1114,2.0,2021-2022,19570828-0008,260.0,I-4281
1114,2.0,2021-2022,19770713-0042,120.0,I-4281
1114,2.0,2021-2022,19910206-0081,100.0,I-4281
1005,4.0,2021-2022,19620831-0024,240.0,I-4282
1005,4.0,2021-2022,19750722-0060,140.0,I-4282
1005,4.0,2021-2022,19931118-0062,100.0,I-4282
1133,4.0,2022-2023,19610623-0005,280.0,I-4283
1133,4.0,2022-2023,19770224-0058,140.0,I-4283
